Source,Selection,GuardedMatches,League,Tau,N,HitRate,N_X,HitRate_X,N_nonX,HitRate_nonX,Share_1X,Share_12,Share_X2,X_removed_rate,X_actual_rate,ExpectedCorrect_per13,TauLabel,IsCurrentRule,Delta_HitRate,Delta_HitRate_CI95_L,Delta_HitRate_CI95_U,Delta_HitRate_X,Delta_HitRate_X_CI95_L,Delta_HitRate_X_CI95_U,Delta_HitRate_nonX,Delta_HitRate_nonX_CI95_L,Delta_HitRate_nonX_CI95_U
odds_only,top7of13,468,E2,0.2,468,0.7008547008547008,131,1.0,337,0.5845697329376854,0.5918803418803419,0.0,0.4081196581196581,0.0,0.2799145299145299,9.11111111111111,0.20,False,-0.023504273504273532,-0.0854700854700855,0.03632478632478631,0.7633587786259541,0.685510320374826,0.8346456692913385,-0.3293768545994066,-0.3825347687044474,-0.28181818181818175
odds_only,top7of13,468,E2,0.25,468,0.7029914529914529,131,0.9923664122137404,337,0.5905044510385756,0.5833333333333334,0.02564102564102564,0.391025641025641,0.02564102564102564,0.2799145299145299,9.138888888888888,0.25,False,-0.021367521367521403,-0.08125000000000004,0.03637820512820493,0.7557251908396947,0.6785534515819751,0.828363539445629,-0.3234421364985164,-0.3764385126713751,-0.2756598240469208
odds_only,top7of13,468,E2,0.3,468,0.717948717948718,131,0.26717557251908397,337,0.8931750741839762,0.20085470085470086,0.7222222222222222,0.07692307692307693,0.7222222222222222,0.2799145299145299,9.333333333333334,0.30,False,-0.0064102564102563875,-0.02136752136752129,0.006463675213675008,0.030534351145038163,0.007042253521126751,0.06338028169014084,-0.020771513353115778,-0.036725330144535766,-0.006115741776683753
odds_only,top7of13,468,E2,1.0,468,0.7243589743589743,131,0.2366412213740458,337,0.913946587537092,0.17307692307692307,0.7628205128205128,0.0641025641025641,0.7628205128205128,0.2799145299145299,9.416666666666666,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
odds_only,top7of13,461,E3,0.0,461,0.6898047722342733,124,1.0,337,0.5756676557863502,0.6095444685466378,0.0,0.39045553145336226,0.0,0.26898047722342733,8.967462039045552,0.00,False,-0.049891540130151846,-0.11062906724511934,0.008676789587852451,0.717741935483871,0.6379276405104535,0.7952755905511811,-0.33234421364985167,-0.382613211198555,-0.280744070052018
odds_only,top7of13,461,E3,0.1,461,0.6898047722342733,124,1.0,337,0.5756676557863502,0.6095444685466378,0.0,0.39045553145336226,0.0,0.26898047722342733,8.967462039045552,0.10,False,-0.049891540130151846,-0.11062906724511934,0.008676789587852451,0.717741935483871,0.6379276405104535,0.7952755905511811,-0.33234421364985167,-0.382613211198555,-0.280744070052018
odds_only,top7of13,461,E3,0.15,461,0.6898047722342733,124,1.0,337,0.5756676557863502,0.6095444685466378,0.0,0.39045553145336226,0.0,0.26898047722342733,8.967462039045552,0.15,False,-0.049891540130151846,-0.11062906724511934,0.008676789587852451,0.717741935483871,0.6379276405104535,0.7952755905511811,-0.33234421364985167,-0.382613211198555,-0.280744070052018
odds_only,top7of13,461,E3,0.2,461,0.6898047722342733,124,1.0,337,0.5756676557863502,0.6095444685466378,0.0,0.39045553145336226,0.0,0.26898047722342733,8.967462039045552,0.20,False,-0.049891540130151846,-0.11062906724511934,0.008676789587852451,0.717741935483871,0.6379276405104535,0.7952755905511811,-0.33234421364985167,-0.382613211198555,-0.280744070052018
odds_only,top7of13,461,E3,0.25,461,0.6919739696312365,124,1.0,337,0.5786350148367952,0.6008676789587852,0.010845986984815618,0.3882863340563991,0.010845986984815618,0.26898047722342733,8.995661605206074,0.25,False,-0.04772234273318865,-0.10845986984815614,0.010845986984815648,0.717741935483871,0.6379276405104535,0.7952755905511811,-0.3293768545994066,-0.3792184401850628,-0.2782570105479804
odds_only,top7of13,461,E3,0.3,461,0.7440347071583514,124,0.3548387096774194,337,0.887240356083086,0.21691973969631237,0.665943600867679,0.11713665943600868,0.665943600867679,0.26898047722342733,9.672451193058569,0.30,False,0.004338394793926281,-0.013015184381778733,0.021691973969631184,0.07258064516129031,0.03225806451612906,0.11864406779661013,-0.020771513353115778,-0.037572254335260125,-0.006079027355623154
